0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,Gesture
20.95,4.775,4.3,7.225,12.65,18.25,66.925,28.15,1478.0,302.0,291.0,482.0,840.0,1013.0,4447.0,1853.0,19.0,14.0,18.0,18.0,16.0,16.0,19.0,18.0,-0.8734587212388464,-0.7360326285997307,-0.561899927599697,-0.4625143056361974,-0.7643015467949362,-0.504368318304623,-0.42359037760758717,-0.35345327816570926,-0.3987481744593766,0.019224069131662164,0.028853188754111553,-0.29425466258264266,-0.5323602962128232,-0.27754617438434753,-0.21394847591513166,-0.3464954456354142,-0.5709224987844885,-0.2692388723814691,-0.28115459600968806,-0.3658896070544751,-0.29284409023071506,-0.3978298494043094,-0.3204235977493369,-0.30778768377164795,-0.5693966273152391,-0.25843437500746513,-0.22392024313421732,-0.2689787167517107,-0.6684567858689721,-0.46294298694082403,-0.3998167994158164,-0.26620655051544656,0
22.15,4.125,4.95,12.3,12.5,19.0,65.675,28.175,1559.0,265.0,339.0,853.0,832.0,1127.0,3995.0,1929.0,20.0,19.0,17.0,22.0,22.0,16.0,19.0,22.0,-0.7638457768398067,-0.5270382867268345,-0.7322836276936842,-0.2924781715071876,-0.7358666314665663,-0.6250930801992711,-0.46050736722453517,-0.28370859276653393,-0.5966744048860244,-0.4032696984013672,-0.01999970406232959,-0.0924656924898291,-0.7665562074369456,-0.6965478184502696,-0.22883457701365045,-0.20144215317478362,-0.9413942867001067,-0.7499477532171761,-0.36021717755999305,-0.3027456644164921,-0.30776262285410316,-0.4276883428682692,-0.2200033625473988,-0.20402582378582143,-0.42511004497203037,-0.25887050996603067,-0.2748782913288083,-0.015575623818678833,-0.6418990125738858,-0.2280162818188515,-0.26086361527783936,-0.14755628106315802,0
20.825,3.85,4.75,12.2,15.475,17.85,65.1,27.35,1373.0,247.0,307.0,837.0,1089.0,1161.0,4070.0,1991.0,17.0,14.0,16.0,18.0,23.0,19.0,16.0,17.0,-0.6429333639076164,-0.4230780027912897,-0.2937240311114128,-0.11808058608818313,-0.27078476779266863,-0.11938230236050307,-0.12157260100746389,-0.17463903445469556,-0.3220846645522007,-0.1064404457484339,0.004308219835470701,0.027238261984277562,-0.7012534958907203,-0.5667722651698288,-0.19779676834777765,-0.2043558635060409,-0.7467761559096184,-0.48099017364650026,-0.46583708897502185,-0.47931652340175834,-0.40756102682933615,-0.44285182321854294,-0.32342371693557515,-0.4114757120747816,-0.5099052471328606,-0.42193790644815005,-0.23493991831811684,-0.13150820092277993,-0.7330866049128397,-0.7788202965553986,-0.5426595249650294,-0.416190882861422,0
25.525,3.425,3.725,7.35,12.475,19.4,63.55,27.15,1689.0,213.0,243.0,429.0,893.0,1192.0,3761.0,1639.0,21.0,17.0,18.0,17.0,18.0,17.0,16.0,17.0,-0.7362903221054194,-0.5515926066610626,-0.4201601974953125,-0.3902101482639287,-0.10574082620219573,-0.42447252682240694,-0.08878968356181317,-0.24800959080772558,-0.2652562729383262,-0.2311821062734642,-0.18752967256485512,-0.19524232616941276,-0.28968031023994323,-0.30256867939726806,-0.5062877950050464,-0.31929697931058204,-0.6543797979549566,-0.43910748607986677,-0.4037167477217855,-0.22895851041234894,-0.21723680936120413,-0.5444488348142071,-0.23689472091947564,-0.33677399672584696,-0.33785280981511634,-0.52695208525045,-0.10022532772068087,-0.2040151461053637,-0.32727556567071603,-0.5910020208690169,-0.23546182272309582,-0.269681643222542,0
26.25,3.75,3.825,7.925,13.525,19.95,59.125,23.225,1764.0,243.0,234.0,495.0,856.0,1298.0,3966.0,1445.0,18.0,16.0,17.0,17.0,19.0,13.0,20.0,16.0,-0.699673083015926,-0.5198489061883554,-0.34438525748504784,-0.35501179522127835,-0.2270688694605865,-0.09716486364223052,-0.3808644284737368,0.09168972571640831,-0.35674170535378275,0.010946510938183652,-0.2031325054801362,-0.06364716602874336,-0.2701590915363603,-0.20914107905080315,-0.20684466552306258,0.25625907574890994,-0.45076737434691366,-0.4062232808924389,-0.21909910935300625,0.06860594632058589,-0.264488214247713,-0.28060161965487534,-0.33578625388724925,-0.09802543244158979,-0.501914099567798,-0.11323165392683342,-0.1454004976037749,-0.17869492627768382,-0.36385009845389465,-0.38092100946019486,-0.5021539363898776,-0.04704098447990924,0
20.225,2.375,3.425,7.4,10.225,13.075,47.7,20.025,1399.0,129.0,215.0,493.0,729.0,841.0,3011.0,1249.0,21.0,11.0,16.0,20.0,18.0,18.0,18.0,16.0,-0.7757744510235106,-0.6451743469939947,-0.4693337778248527,-0.30713691756260586,-0.05289247620819917,-0.009670655499999013,-0.17862259091479793,0.07150010864336052,-0.46421287187216187,-0.11537870860951704,-0.17086054941968792,-0.05288124534787642,-0.39022094396216356,-0.12467474536413978,-0.23258191280703855,-0.16167194152736492,-0.5598194175933973,-0.4058433328538618,-0.28054166483209014,-0.4099450567279265,-0.42669338363310727,-0.30331580376223255,-0.26891175455716504,-0.21808727491420485,-0.5134025958008254,-0.5816330582463468,-0.18095314890654252,-0.30823450675580594,-0.44168800756281273,-0.4129294519785561,-0.48022550868458164,0.07395954514166236,0
18.275,2.9,4.25,9.7,8.8,15.05,45.275,18.65,1115.0,148.0,299.0,650.0,595.0,811.0,2875.0,1177.0,17.0,14.0,13.0,17.0,19.0,14.0,21.0,17.0,-0.6852854335224932,-0.5169688244833072,-0.4572829770805783,-0.33630627178215355,-0.033671397290200696,-0.008349190762248238,0.01043460811754849,-0.15731959121825967,-0.3753110868099738,-0.1653804366576368,-0.09382464674058073,-0.10572252670028995,-0.3687706581481463,-0.4155314698039052,-0.30113983650604464,-0.35298539309318694,-0.5886888358309712,-0.13541564229670233,-0.3293537376875988,-0.47573525268367606,-0.2611330843740124,-0.3462683346872592,-0.5036220939466427,-0.40993181112770977,-0.5174791109061786,-0.38781613344129723,-0.3236454260308788,-0.17480159740090948,-0.3248392956915736,-0.18794228937848806,-0.2888390812554128,-0.22849604776776947,0
17.775,2.725,3.0,6.325,7.5,11.3,50.225,21.45,1155.0,177.0,179.0,416.0,429.0,664.0,3291.0,1468.0,16.0,16.0,12.0,21.0,17.0,16.0,20.0,22.0,-0.5769020595450107,-0.4805857749582903,-0.3401295748210119,-0.1475641877939537,-0.37469190070007286,-0.20897297293573197,-0.17359639356057854,-0.408898181677563,-0.36358925240025514,-0.1893083020723581,-0.09296274834366688,-0.13646802821636358,-0.49699354186092753,-0.4325905632922951,-0.20134742709291623,-0.20279076157468695,-0.31399540441516577,-0.46512286705257644,-0.386142722190695,-0.09253784907465074,-0.306892669274654,-0.46178259711951963,-0.38904710139397547,-0.43327410972649644,-0.6143489705013445,-0.4513304249259834,-0.3881552849275722,-0.19570436357965776,-0.6913580332074047,-0.37603348999519254,-0.1258268967694505,-0.10109401007666431,0
22.425,2.2,2.9,7.275,7.975,9.975,43.7,17.75,1633.0,136.0,169.0,450.0,489.0,599.0,2996.0,1161.0,19.0,15.0,16.0,15.0,19.0,14.0,23.0,17.0,-0.6739809578132787,-0.5351927001820324,-0.4712050838888638,-0.2205674317542719,-0.2887586777926602,-0.23882388206845562,0.0994466857410821,-0.12340043959397154,-0.3031744764007437,-0.44347718530569064,-0.18065206463189298,-0.29061018397498334,-0.48682038008768336,-0.4938336541577121,-0.3346370531639283,-0.36967433398612937,-0.5442924538486751,-0.3670541932298454,-0.5421437871056367,-0.2268390137698103,-0.2874849889259121,-0.2715194789937489,-0.3234118084629927,-0.1811691565650047,-0.7005792296723532,-0.6559878285634356,-0.4541738279778215,-0.41317535665467003,-0.38649569055872374,-0.2520006588706716,-0.11684164222077019,-0.1626860896648823,0
19.6,2.1,3.25,6.875,8.75,8.3,32.125,14.25,1272.0,128.0,196.0,429.0,628.0,473.0,2127.0,852.0,19.0,12.0,17.0,17.0,19.0,14.0,20.0,14.0,-0.5598278709346752,-0.5003092830951227,-0.3540735469344481,-0.16112903661740982,-0.3386832329776571,-0.07106906355706402,-0.14709340357690154,-0.325138010298258,-0.2896339577841224,-0.33409400969240155,-0.044217844239028525,-0.24111084653359044,-0.408552679283002,-0.15572775215922383,-0.12084321300297594,-0.2480557101711967,-0.6152795866099776,-0.4598401158349895,-0.4720614030306988,-0.3520778707255636,-0.2832716369956373,-0.4216393817205701,-0.45340483772602047,-0.44688452111816573,-0.6747859757791502,-0.6177111776531948,-0.5571494078117977,-0.5694710266447903,-0.3429004149039372,-0.23864494045959153,-0.1990468873624888,-0.19367541600081525,0
